XsensPlugin_processed_segments_Right Foot_pose_qw;XsensPlugin_processed_segments_Right Foot_pose_qx;XsensPlugin_processed_segments_Right Foot_pose_qy;XsensPlugin_processed_segments_Right Foot_pose_qz;XsensPlugin_processed_segments_Right Foot_pose_tx;XsensPlugin_processed_segments_Right Foot_pose_ty;XsensPlugin_processed_segments_Right Foot_pose_tz;t
0.875027;-0.0232744;-0.00124637;0.483513;-0.505034;0.370532;0.110178;2.775
0.874951;-0.023348;-0.000850108;0.483647;-0.504994;0.370554;0.110099;2.78
0.874951;-0.023348;-0.000850108;0.483647;-0.504994;0.370554;0.110099;2.785
0.874951;-0.023348;-0.000850108;0.483647;-0.504994;0.370554;0.110099;2.79
0.874877;-0.0234461;-0.000533559;0.483777;-0.504966;0.370552;0.110049;2.795
0.874918;-0.0235297;-0.000552085;0.483699;-0.504904;0.370521;0.110053;2.8
0.874918;-0.0235297;-0.000552085;0.483699;-0.504904;0.370521;0.110053;2.805
0.874918;-0.0235297;-0.000552085;0.483699;-0.504904;0.370521;0.110053;2.81
0.874918;-0.0235297;-0.000552085;0.483699;-0.504904;0.370521;0.110053;2.815
0.874918;-0.0235297;-0.000552085;0.483699;-0.504904;0.370521;0.110053;2.82
0.874918;-0.0235297;-0.000552085;0.483699;-0.504904;0.370521;0.110053;2.825
0.875041;-0.0236305;-0.000903778;0.48347;-0.504857;0.370455;0.110133;2.83
0.875154;-0.0230699;-0.000888034;0.483293;-0.504802;0.370526;0.110145;2.835
0.875154;-0.0230699;-0.000888034;0.483293;-0.504802;0.370526;0.110145;2.84
0.875176;-0.0217837;-0.000139853;0.483313;-0.504763;0.370744;0.109917;2.845
0.875176;-0.0217837;-0.000139853;0.483313;-0.504763;0.370744;0.109917;2.85
